video_id,video_title,question_id,question,answer,difficulty
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q068,كيف صيغت العبارة هنا؟,ممكن أسأل سؤال؟,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q069,ما الذي قيل في هذا الجزء؟,"هي اللي بتستقبل الإله ""رع"" كل يوم.",Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q070,ما النص الحرفي المذكور في هذه الفقرة؟,"نلاقي 4 تماثيل عملاقة لـ""رمسيس""،",Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q071,ماذا ورد في هذا الموضع من النص؟,"فيه تمثال للإلهة ""رع حور آختي""،",Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q072,ما الجملة المذكورة في هذا السياق؟,اللي بأحكيلك عنها دي، يا عزيي،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q073,كيف صيغت العبارة هنا؟,"حصل في عصر ""رمسيس التاني"".",Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q074,ما الذي قيل في هذا الجزء؟,كأنه ملك قاعد على العرش،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q075,ما النص الحرفي المذكور في هذه الفقرة؟,"لـ""مصر العليا"" و""السفلى""،",Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q076,ماذا ورد في هذا الموضع من النص؟,"لمراته ""نفرتاري"" وأمه وأولاده،",Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q077,ما الجملة المذكورة في هذا السياق؟,نشوف معاركه وانتصاراته،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q078,كيف صيغت العبارة هنا؟,"فقرة ""صوت وضوء""، هأثقفك!",Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q079,ما الذي قيل في هذا الجزء؟,وهو بيخضع أسرى من بلاد الجنوب،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q080,ما النص الحرفي المذكور في هذه الفقرة؟,لمسافة حوالي 60 متر،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q081,ماذا ورد في هذا الموضع من النص؟,"انتصار ""رمسيس"" في معركة ""قادش""،",Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q082,ما الجملة المذكورة في هذا السياق؟,ما سابش حيطة في المعبد عنده،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q083,كيف صيغت العبارة هنا؟,لأي حد يفكر يقرب من حدودها،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q084,ما الذي قيل في هذا الجزء؟,بقى بعد كدا في القاعات الداخلية،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q085,ما النص الحرفي المذكور في هذه الفقرة؟,اعتبروه مسكن الآلهة،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q086,ماذا ورد في هذا الموضع من النص؟,اللي متخصصله المعبد،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q087,ما الجملة المذكورة في هذا السياق؟,امتياز كبير جدًا،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q088,كيف صيغت العبارة هنا؟,ما كانش حد يقدر يخش المكان دا،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q089,ما الذي قيل في هذا الجزء؟,فيه اجتماع مهم بيحصل،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q090,ما النص الحرفي المذكور في هذه الفقرة؟,"أولهم ""آمون رع""، كبير الآلهة،",Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q091,ماذا ورد في هذا الموضع من النص؟,اللي قُلنا إن هو بيجسد الشمس،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q092,ما الجملة المذكورة في هذا السياق؟,واللي ارتبط مع المصريين بالعالم السفلي،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q093,كيف صيغت العبارة هنا؟,"""أنا واحد من هؤلاء الآلهة،",Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q094,ما الذي قيل في هذا الجزء؟,بأقعد مع دُول، هه!,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q095,ما النص الحرفي المذكور في هذه الفقرة؟,دايرة بيننا مكالمات، (تكستات)، خروجات،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q096,ماذا ورد في هذا الموضع من النص؟,يلّا، ننزل ندرّج عند عم (زوسر)؟,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q097,ما الجملة المذكورة في هذا السياق؟,كفاية استظراف في المعبد!,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q098,كيف صيغت العبارة هنا؟,إن انت خلّصت المعبد الكبير،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q099,ما الذي قيل في هذا الجزء؟,"دخّلنا المعبد الصغير، واشرحلنا داهو.""",Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q100,ما النص الحرفي المذكور في هذه الفقرة؟,"معبد عمله لزوجته المفضلة ""نفرتاري""،",Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q101,ماذا ورد في هذا الموضع من النص؟,"حاجة استثنائية جدًا في ""مصر"" القديمة،",Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q102,ما الجملة المذكورة في هذا السياق؟,دا لم يكن شيء معتاد،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q103,كيف صيغت العبارة هنا؟,لقاعات داخلية مليانة نقوش،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q104,ما الذي قيل في هذا الجزء؟,"حط رسوماته برضه في معركة (قادش).""",Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q105,ما النص الحرفي المذكور في هذه الفقرة؟,وهي بتقدم القرابين للآلهة،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q106,ماذا ورد في هذا الموضع من النص؟,"كتجسيد حي لـ""حتحور"" على الأرض،",Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q107,ما الجملة المذكورة في هذا السياق؟,هو رسالة حُب حقيقي منحوتة في الحَجَر،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q108,كيف صيغت العبارة هنا؟,"""هي التي تشرق لها الشمس""،",Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q109,ما الذي قيل في هذا الجزء؟,"وإلا هأحكيلك على ""قادش""!",Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q110,ما النص الحرفي المذكور في هذه الفقرة؟,"ما تعاكسيش ""رمسيس"" قُدّام ""نفرتاري""!",Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q111,ماذا ورد في هذا الموضع من النص؟,"""الحلوة التي توجد في وسطهم"".",Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q112,ما الجملة المذكورة في هذا السياق؟,في العمارة القديمة،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q113,كيف صيغت العبارة هنا؟,كان منحوت في نفس حجم مراته،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q114,ما الذي قيل في هذا الجزء؟,"""دي مش مجرد ملكة، دي نُصي التاني.""",Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q115,ما النص الحرفي المذكور في هذه الفقرة؟,أخدوا في بنائهم 24 سنة،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q116,ماذا ورد في هذا الموضع من النص؟,للأسف، قبل ما تشوف المعبد،,Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q117,ما الجملة المذكورة في هذا السياق؟,"رسالة حُب ""رمسيس التاني"" ليها!",Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q118,كيف صيغت العبارة هنا؟,"أهم ما يميز معبد ""أبو سمبل""",Medium
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q119,ما الذي قيل في هذا الجزء؟,على الحدود الجنوبية،,Easy
8ZL2AAxQmLQ,كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,8ZL2AAxQmLQ_Q120,ما النص الحرفي المذكور في هذه الفقرة؟,حط معجزة فلكية وهندسية،,Medium
