video_id,video_title,question_id,question,answer,difficulty
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q041,ما الذي ورد في النص في الفقرة رقم 41؟,من غير ما نخدره.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q042,ما الذي ورد في النص في الفقرة رقم 42؟,احنا بنعامل الأخطبوط كفقاريات شرفية،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q043,ما الذي ورد في النص في الفقرة رقم 43؟,نقرب منه، ونحاول نفهمه.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q044,ما الذي ورد في النص في الفقرة رقم 44؟,عشان كدا، اسمهم رأسيات الأرجُل.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q045,ما الذي ورد في النص في الفقرة رقم 45؟,زي الحبّار مثلًا، أو النوتيلوس،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q046,ما الذي ورد في النص في الفقرة رقم 46؟,واحدة في كل جنب،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q047,ما الذي ورد في النص في الفقرة رقم 47؟,والعين التانية بتحرّس، ليكون فيه مفترس.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q048,ما الذي ورد في النص في الفقرة رقم 48؟,"لمّا بأشوف الأخطبوط، بأتساءل، هو بُقه فين؟""",Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q049,ما الذي ورد في النص في الفقرة رقم 49؟,إن بُق الأخطبوط تحت راسه.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q050,ما الذي ورد في النص في الفقرة رقم 50؟,-  بس يا عزيزي.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q051,ما الذي ورد في النص في الفقرة رقم 51؟,ويقوم فاتحها، عشان ياكلها.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q052,ما الذي ورد في النص في الفقرة رقم 52؟,"باقي الأعضاء بتاعته فين؟""",Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q053,ما الذي ورد في النص في الفقرة رقم 53؟,متكونين في كيس عضلي كبير ورا الدماغ،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q054,ما الذي ورد في النص في الفقرة رقم 54؟,بيتنفس بالخياشيم،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q055,ما الذي ورد في النص في الفقرة رقم 55؟,اللي مليان أكسجين، للخياشيم،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q056,ما الذي ورد في النص في الفقرة رقم 56؟,قلبين بيضخوا الدم للخياشيم، أو من الخياشيم،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q057,ما الذي ورد في النص في الفقرة رقم 57؟,خلّينا نتكلم عن دم الأخطبوط،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q058,ما الذي ورد في النص في الفقرة رقم 58؟,ساعات، يعيش في بيئة تحت الصفر،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q059,ما الذي ورد في النص في الفقرة رقم 59؟,أحسن من الهيموجلوبين.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q060,ما الذي ورد في النص في الفقرة رقم 60؟,عن معظم الرخويات,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q061,ما الذي ورد في النص في الفقرة رقم 61؟,اللي حكيتلك عنها دي،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q062,ما الذي ورد في النص في الفقرة رقم 62؟,إن هو ما عندهوش صَدَفة تحميه،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q063,ما الذي ورد في النص في الفقرة رقم 63؟,لأن انت لو جيت بصيت على الرخويات،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q064,ما الذي ورد في النص في الفقرة رقم 64؟,متقسّمة لأوض، عشان تقدر توزع الضغط،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q065,ما الذي ورد في النص في الفقرة رقم 65؟,ما عندهوش أي حماية جسدية،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q066,ما الذي ورد في النص في الفقرة رقم 66؟,بسم الله، ما شاء الله، فريسة لُقطة،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q067,ما الذي ورد في النص في الفقرة رقم 67؟,والفيتامينات والمعادن،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q068,ما الذي ورد في النص في الفقرة رقم 68؟,Protein Shake متحرك!,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q069,ما الذي ورد في النص في الفقرة رقم 69؟,كائن البطريق بيفترسه!,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q070,ما الذي ورد في النص في الفقرة رقم 70؟,تلاقي إن الأخطبوط بأنواعه الـ300,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q071,ما الذي ورد في النص في الفقرة رقم 71؟,بقى من أنجح أفراد عيلته، جرام!,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q072,ما الذي ورد في النص في الفقرة رقم 72؟,إن الأخطبوط نجح بسبب قلة حيلته.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q073,ما الذي ورد في النص في الفقرة رقم 73؟,في الحفريات، ما تلاقيهوش أوي،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q074,ما الذي ورد في النص في الفقرة رقم 74؟,قبل ما الأنسجة تتحلل،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q075,ما الذي ورد في النص في الفقرة رقم 75؟,زي الصَدَف أو العضم مثلًا،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q076,ما الذي ورد في النص في الفقرة رقم 76؟,إنها تتحول إلى حفريات،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q077,ما الذي ورد في النص في الفقرة رقم 77؟,وتطوره عبر التاريخ.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q078,ما الذي ورد في النص في الفقرة رقم 78؟,اللي ما عندهاش أجزاء صلبة كدا،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q079,ما الذي ورد في النص في الفقرة رقم 79؟,إن العلماء ما لقوش تاريخ للأخطبوط؟,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q080,ما الذي ورد في النص في الفقرة رقم 80؟,في الأحفوري مش أد كدا!,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q081,ما الذي ورد في النص في الفقرة رقم 81؟,إن الأخطبوط زمان كان عنده صَدَفة،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q082,ما الذي ورد في النص في الفقرة رقم 82؟,في مجلة Nature،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q083,ما الذي ورد في النص في الفقرة رقم 83؟,بتاعة الحفريات والتشريح والتحليل الجيني،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q084,ما الذي ورد في النص في الفقرة رقم 84؟,وهما بيزحفوا في القاع، في قاع المحيط.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q085,ما الذي ورد في النص في الفقرة رقم 85؟,هنشوف في العصر الطباشيري,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q086,ما الذي ورد في النص في الفقرة رقم 86؟,ما عادتش تبقى موجودة.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q087,ما الذي ورد في النص في الفقرة رقم 87؟,Shell Loss in Cephalopods،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q088,ما الذي ورد في النص في الفقرة رقم 88؟,اللي كانت عند الأخطبوط في وقت من الأوقات دي,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q089,ما الذي ورد في النص في الفقرة رقم 89؟,حرية أكبر، مرونة أكتر،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q090,ما الذي ورد في النص في الفقرة رقم 90؟,تطلع فوق، تنزل تحت، تتحرك براحتها.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q091,ما الذي ورد في النص في الفقرة رقم 91؟,Predator Avoidance in Cephalopods،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q092,ما الذي ورد في النص في الفقرة رقم 92؟,لمّا ابتدت تظهر الأسماك المفترسة،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q093,ما الذي ورد في النص في الفقرة رقم 93؟,على إنها تبقى عندها سم أو درع أو شوك،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q094,ما الذي ورد في النص في الفقرة رقم 94؟,في ثواني، ولا تاخد بالك!,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q095,ما الذي ورد في النص في الفقرة رقم 95؟,اسمها الـChromatophore،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q096,ما الذي ورد في النص في الفقرة رقم 96؟,اللون بيبدأ ينتشر ويظهر،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q097,ما الذي ورد في النص في الفقرة رقم 97؟,إن الجهاز العصبي بتاع الأخطبوط,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q098,ما الذي ورد في النص في الفقرة رقم 98؟,والجزء التاني بلون مختلف،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q099,ما الذي ورد في النص في الفقرة رقم 99؟,زي ما تكون مراية.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q100,ما الذي ورد في النص في الفقرة رقم 100؟,تبقى طبيعية،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q101,ما الذي ورد في النص في الفقرة رقم 101؟,جلده شاشة LED!,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q102,ما الذي ورد في النص في الفقرة رقم 102؟,زي خطوط الـZebra كدا،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q103,ما الذي ورد في النص في الفقرة رقم 103؟,لون هادي كدا ووديع.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q104,ما الذي ورد في النص في الفقرة رقم 104؟,"ما هو الحرباية بتعمل كدا.""",Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q105,ما الذي ورد في النص في الفقرة رقم 105؟,الحرباية بالنسبة للأخطبوط عِدّة بزارير!,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q106,ما الذي ورد في النص في الفقرة رقم 106؟,بيغيّر اللون بتاعه في لمح البصر،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q107,ما الذي ورد في النص في الفقرة رقم 107؟,بيقدر يتحكم فيها،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q108,ما الذي ورد في النص في الفقرة رقم 108؟,ممكن يعمل نفسه تِعبان بحر،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q109,ما الذي ورد في النص في الفقرة رقم 109؟,إلى سمكة الأسد، أو سمكة موسى،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q110,ما الذي ورد في النص في الفقرة رقم 110؟,تتحولّك لـ15 كائن تاني!,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q111,ما الذي ورد في النص في الفقرة رقم 111؟,كل ما كانت ألوانك فاقعة، زاهية أوي،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q112,ما الذي ورد في النص في الفقرة رقم 112؟,"يقولّك: ""آه! لا، لا، لا،",Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q113,ما الذي ورد في النص في الفقرة رقم 113؟,"دا ممكن يبقى سام.""",Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q114,ما الذي ورد في النص في الفقرة رقم 114؟,حلقات زرقا بتلمع،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q115,ما الذي ورد في النص في الفقرة رقم 115؟,"""ما تجيش هنا، وإلا هأزعّل أمك!""",Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q116,ما الذي ورد في النص في الفقرة رقم 116؟,اسمها Rhodoposins،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q117,ما الذي ورد في النص في الفقرة رقم 117؟,على الـAction والألوان,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q118,ما الذي ورد في النص في الفقرة رقم 118؟,يعني، بيخلّي لون جسمه يتغير لألوان مختلفة،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q119,ما الذي ورد في النص في الفقرة رقم 119؟,"ما بيشوفش ألوان؟!""",Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q120,ما الذي ورد في النص في الفقرة رقم 120؟,هياخدوا شرايح من جلد...,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q121,ما الذي ورد في النص في الفقرة رقم 121؟,بتنتشر وترد على الضوء،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q122,ما الذي ورد في النص في الفقرة رقم 122؟,عنده بروتينات حساسة للضوء،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q123,ما الذي ورد في النص في الفقرة رقم 123؟,اللي موجودة في العين عنده،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q124,ما الذي ورد في النص في الفقرة رقم 124؟,زي ما تقول كدا، بيشوف هو كمان.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q125,ما الذي ورد في النص في الفقرة رقم 125؟,إن الأخطبوط هنا ما اخترعش آلية جديدة،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q126,ما الذي ورد في النص في الفقرة رقم 126؟,بس في حتة تانية،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q127,ما الذي ورد في النص في الفقرة رقم 127؟,على الأخطبوط الياقوتي الشرقي،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q128,ما الذي ورد في النص في الفقرة رقم 128؟,عشان ينشّط خلايا الألوان،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q129,ما الذي ورد في النص في الفقرة رقم 129؟,قبل وبعد التنشيط،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q130,ما الذي ورد في النص في الفقرة رقم 130؟,الطاقة اللي بيتم استخدامها في حاجة زي كدا.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q131,ما الذي ورد في النص في الفقرة رقم 131؟,اللي هو شوية خلايا صغيرة في الجلد،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q132,ما الذي ورد في النص في الفقرة رقم 132؟,على المخ والأعضاء والدراعات،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q133,ما الذي ورد في النص في الفقرة رقم 133؟,من غير ما أحط في الحسبة الملمس بتاع الجلد،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q134,ما الذي ورد في النص في الفقرة رقم 134؟,عشان يقدر يموّه أكتر من أي حيوان.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q135,ما الذي ورد في النص في الفقرة رقم 135؟,بيخرج في صورة سحابة سودا كثيفة،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q136,ما الذي ورد في النص في الفقرة رقم 136؟,فتعمل، زي ما تكون، تماثيل وهمية منه،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q137,ما الذي ورد في النص في الفقرة رقم 137؟,إن انت بقالك مختفي فترة عن عالم الافتراس،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q138,ما الذي ورد في النص في الفقرة رقم 138؟,مش بتعتمد على النظر أوي،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q139,ما الذي ورد في النص في الفقرة رقم 139؟,على حواس الشم والتذوق عند المفترس، تلخبط أمه!,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q140,ما الذي ورد في النص في الفقرة رقم 140؟,إن المادة دي مربكة,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q141,ما الذي ورد في النص في الفقرة رقم 141؟,ممكن يموّت نفسه!,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q142,ما الذي ورد في النص في الفقرة رقم 142؟,"ممكن يشوفه تاني، ويرجع ياكله؟""",Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q143,ما الذي ورد في النص في الفقرة رقم 143؟,بييجي دور إطلاق الصاروخ،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q144,ما الذي ورد في النص في الفقرة رقم 144؟,من فتحة الـSiphon الضيّقة بتاعته،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q145,ما الذي ورد في النص في الفقرة رقم 145؟,بطريقة الدفع النفاث، Jet Propulsion،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q146,ما الذي ورد في النص في الفقرة رقم 146؟,وتسيبها تطير فجأة...!,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q147,ما الذي ورد في النص في الفقرة رقم 147؟,بيقدر يوجّه النفاث دا يمين أو شمال،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q148,ما الذي ورد في النص في الفقرة رقم 148؟,الأخطبوط بيعمل إيه؟,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q149,ما الذي ورد في النص في الفقرة رقم 149؟,ما بتبقاش طبيعية؟,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q150,ما الذي ورد في النص في الفقرة رقم 150؟,أحيانًا، الدنيا بتبقى هادية خالص،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q151,ما الذي ورد في النص في الفقرة رقم 151؟,بيحب يتمشى على القاع بدراعاته.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q152,ما الذي ورد في النص في الفقرة رقم 152؟,هو ازاي بيمشي، وهو ما عندهوش عضم؟!,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q153,ما الذي ورد في النص في الفقرة رقم 153؟,أنا كنت عايزك تسأله،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q154,ما الذي ورد في النص في الفقرة رقم 154؟,"عالمة الأحياء في جامعة ""شيكاغو""،",Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q155,ما الذي ورد في النص في الفقرة رقم 155؟,بيبقى عنده Level من الصلابة،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q156,ما الذي ورد في النص في الفقرة رقم 156؟,ما يحصلش أي تأثير،,Medium
