video_id,video_title,question_id,question,answer,difficulty
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q023,كيف صيغت العبارة هنا؟,لا هو الحقيقه حقيقه طباخ السفينه,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q024,ما الذي قيل في هذا الجزء؟,[موسيقى] هو كمان مات بعد المستكشف,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q025,ما النص الحرفي المذكور في هذه الفقرة؟,الاولاني جالله من الاريحه,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q026,ماذا ورد في هذا الموضع من النص؟,>> طب مش مستاهله قول له اي حد يعمل شاي,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q027,ما الجملة المذكورة في هذا السياق؟,القبطان مثلا,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q028,كيف صيغت العبارة هنا؟,>> اهو ده بقى جاله ضربه شمس ومات متسلخ,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q029,ما الذي قيل في هذا الجزء؟,>> مسؤول المؤن طيب غرق هو مين لسه عايش,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q030,ما النص الحرفي المذكور في هذه الفقرة؟,بالظبط,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q031,ماذا ورد في هذا الموضع من النص؟,>> انا واثنين زمايلي ثاني,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q032,ما الجملة المذكورة في هذا السياق؟,>> ايه الصوت ده ام الساعه جت 6:00,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q033,كيف صيغت العبارة هنا؟,>> ده معاد قبائل اكيلي لحوم البشر دي,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q034,ما الذي قيل في هذا الجزء؟,القبائل اللي بتبقى قاعده عند ده اول,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q035,ما النص الحرفي المذكور في هذه الفقرة؟,البحيره بيحبوا يهجموا علينا قبل العشاء,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q036,ماذا ورد في هذا الموضع من النص؟,ححب بشر ايه احنا ماتفقناش على كده,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q037,ما الجملة المذكورة في هذا السياق؟,>> طيب تعرف تستخدم السيف ولا بتحارب المنقله,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q038,كيف صيغت العبارة هنا؟,بقى ولا ايه انا جون ويك,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q039,ما الذي قيل في هذا الجزء؟,[موسيقى],Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q040,ما النص الحرفي المذكور في هذه الفقرة؟,[موسيقى],Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q041,ماذا ورد في هذا الموضع من النص؟,مشاهد السرح وبركاته اهلا بكم في حلقه,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q042,ما الجملة المذكورة في هذا السياق؟,جديده من برنامج التحيح ايه المشاهده,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q043,كيف صيغت العبارة هنا؟,الصرح وبركاته اهلا بكم في حلقه جديده من,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q044,ما الذي قيل في هذا الجزء؟,برنامج التحيح عزيز المشاهد الجميل تعالوا,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q045,ما النص الحرفي المذكور في هذه الفقرة؟,نطلع على سنه 1853 بالتحديد الشيخ عبد,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q046,ماذا ورد في هذا الموضع من النص؟,الله اخيرا دخل مكه عشان يؤدي فريضه الحج,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q047,ما الجملة المذكورة في هذا السياق؟,الشيخ عبد الله طبيب ان كان بيحلم انه,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q048,كيف صيغت العبارة هنا؟,يزور البيت الحرام بعد رحله طويله خلاص,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q049,ما الذي قيل في هذا الجزء؟,الراجل وصل خلص طواف وطلع عرفات لحد ما,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q050,ما النص الحرفي المذكور في هذه الفقرة؟,انهى شعائر الحج بخشوع تام طب ابو حماد حج,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q051,ماذا ورد في هذا الموضع من النص؟,مبرور وذنب مغفور للشيخ عبد الله عقبالك,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q052,ما الجملة المذكورة في هذا السياق؟,بصراحه يا عزيزي هناك معلومه صغيره نخبت,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q053,كيف صيغت العبارة هنا؟,عنك في هذه القصه للاسف هذا الحج غير,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q054,ما الذي قيل في هذا الجزء؟,مبرور انت ابو حميد منين عشان تقايم الناس,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q055,ما النص الحرفي المذكور في هذه الفقرة؟,ليه بتخش في نوال اخرين يا راجل جنتمنت لا,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q056,ماذا ورد في هذا الموضع من النص؟,متعفن وبعدين اللي بيته من حجاره ما يرميش,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q057,ما الجملة المذكورة في هذا السياق؟,الناس بالازاز وبعدين اللي بيتكلم عن,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q058,كيف صيغت العبارة هنا؟,النواد احنا لو فتحناك هنلاقي رسمه اجدات,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q059,ما الذي قيل في هذا الجزء؟,ما بقناش عارفين ايديولوجيتك فين ولا,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q060,ما النص الحرفي المذكور في هذه الفقرة؟,بتخدم مين من كتر ما انت بتاكل على كل,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q061,ماذا ورد في هذا الموضع من النص؟,المواد يا عزيزي انا لا اشاكك في نوايا,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q062,ما الجملة المذكورة في هذا السياق؟,الراجل الراجل بنفسه هو اللي اقر انه ليس,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q063,كيف صيغت العبارة هنا؟,مسلم الشيخ عبد الله ليس الشيخ عبد الله,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q064,ما الذي قيل في هذا الجزء؟,وانما مستكشف بريطاني عنده 32 سنه واسمه,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q065,ما النص الحرفي المذكور في هذه الفقرة؟,ريتشارد فرانسيس بيرتون ايوه حج غير مبرور,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q066,ماذا ورد في هذا الموضع من النص؟,ده يا عزيزي كان اول بريطاني يسجل,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q067,ما الجملة المذكورة في هذا السياق؟,بالتفصيل طقوس الحج في مكه المكان اللي,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q068,كيف صيغت العبارة هنا؟,كان دايما بيثير فضول الاوروبيين ليه؟,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q069,ما الذي قيل في هذا الجزء؟,لانه محرم لغير المسلمين بتون يا عزيزي,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q070,ما النص الحرفي المذكور في هذه الفقرة؟,فضل يجهز لرحلته بشكل عبقري الراجل بدا,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q071,ماذا ورد في هذا الموضع من النص؟,يخفي ملامح الخوجه البريطاني من هيئته حلق,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q072,ما الجملة المذكورة في هذا السياق؟,شعره ساب اللحيه تطلع دهن بشرته بعصير,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q073,كيف صيغت العبارة هنا؟,الجوز عشان يبان هندي تفاهنيه في العمل يا,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q074,ما الذي قيل في هذا الجزء؟,عزيزي خلته يعمل مخصوص مخصوص ختام الراجل,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q075,ما النص الحرفي المذكور في هذه الفقرة؟,اتقن التنقر لدرجه ان هو اطاهر عشان لو,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q076,ماذا ورد في هذا الموضع من النص؟,تعرض لاي فحص الناس تتاكد انه مسلم في,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q077,ما الجملة المذكورة في هذا السياق؟,الوقت ده يا عزيزي لو كان تم اكتشاف وجود,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q078,كيف صيغت العبارة هنا؟,شخص افرنج في الحج خصوصا بهذا الشكل,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q079,ما الذي قيل في هذا الجزء؟,المريب اللي كان واضح ان في تلاعب فغالبا,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q080,ما النص الحرفي المذكور في هذه الفقرة؟,يعني مش هيبقى الوضع كويس برت كمان اجاد,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q081,ماذا ورد في هذا الموضع من النص؟,العربيه والهندوستانيه بطلاقه فراح درس,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q082,ما الجملة المذكورة في هذا السياق؟,الاسلام بدقه لدرجه عزيزي انه قدر يحفظ,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q083,كيف صيغت العبارة هنا؟,ربع من القران بقى بيقراه من ذاكرته,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q084,ما الذي قيل في هذا الجزء؟,بمنتهى الاجازه ومن كتر ما الراجل ضبط,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q085,ما النص الحرفي المذكور في هذه الفقرة؟,الدور واتقن التنكر كان في خادم شك فيه,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q086,ماذا ورد في هذا الموضع من النص؟,حاسس انه مش مسلم فالرفاق اللي كانوا مع,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q087,ما الجملة المذكورة في هذا السياق؟,الشيخ عبد الله بدل ما يختبروه يعرفوا ان,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q088,كيف صيغت العبارة هنا؟,ريتشارد راحوا ماسكين الخادم ومزعقين له,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q089,ما الذي قيل في هذا الجزء؟,واحد منهم اقسم ان الشيخ عبد الله نور,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q090,ما النص الحرفي المذكور في هذه الفقرة؟,الاسلام بينط من وشه رحله بيرتون هتحقق له,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q091,ماذا ورد في هذا الموضع من النص؟,شهره كبيره في بريطانيا وهتنال اعجاب,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q092,ما الجملة المذكورة في هذا السياق؟,الجماعيه الجغرافيه الملكيه ولكن ريتشارد,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q093,كيف صيغت العبارة هنا؟,كان عارف ان بالرغم من انجازه ده الا ان,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q094,ما الذي قيل في هذا الجزء؟,بلده عمرها ما تستقبله استقبال الابطال,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q095,ما النص الحرفي المذكور في هذه الفقرة؟,دايما هيكونوا شايفينه اوتسايدر بيرتون,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q096,ماذا ورد في هذا الموضع من النص؟,ابوه مقدم عسكري وبسبب شغله الابن عاش,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q097,ما الجملة المذكورة في هذا السياق؟,حياته بينتقل من بلد لبلد عاش في البلاد,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q098,كيف صيغت العبارة هنا؟,دي اضعاف ما عاش في بريطانيا لحد ما شاف,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q099,ما الذي قيل في هذا الجزء؟,نفسه في النهايه سيتيزن اوف ذا ورلد مواطن,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q100,ما النص الحرفي المذكور في هذه الفقرة؟,عالمي البريطانيين ما كانوش بيعتبرو واحد,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q101,ماذا ورد في هذا الموضع من النص؟,منهم لانه لا بيتصرف ولا بيتعامل زيهم ماش,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q102,ما الجملة المذكورة في هذا السياق؟,كتير وسطهم وكمان وصلوا له باصعب الطرق,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q103,كيف صيغت العبارة هنا؟,وكمان كانوا شايفين ان شكله اصلا مش بيرتش,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q104,ما الذي قيل في هذا الجزء؟,زي ما انت شايف قدامك كده بيرتو بالرغم من,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q105,ما النص الحرفي المذكور في هذه الفقرة؟,هذا النبز كان كاريزماتيك بطريقه مرعبه,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q106,ماذا ورد في هذا الموضع من النص؟,جدا ستوكر مؤلف روايه دراك هيقول نظرته,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q107,ما الجملة المذكورة في هذا السياق؟,بتخترقك زي السيف مصادر كتير اعتبرت ملامح,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q108,كيف صيغت العبارة هنا؟,بيرتون وكاريزمته واسنانه اللي وصفها برام,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q109,ما الذي قيل في هذا الجزء؟,ستوكر ان ليها البريق بتاع الخنجر غالبا,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q110,ما النص الحرفي المذكور في هذه الفقرة؟,بترجح المصادر ان ده الباكدج قال الهم,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q111,ماذا ورد في هذا الموضع من النص؟,ستوكر انه يكتب اوصاف دراكولا بيرتون يا,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q112,ما الجملة المذكورة في هذا السياق؟,عزيزي كان قادر انه يكون مستكشف مش بس لان,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q113,كيف صيغت العبارة هنا؟,حياته كان كلها ترحال وتنقل لا ده كمان,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q114,ما الذي قيل في هذا الجزء؟,لعبقريته في اللغات هيوصفوا المدرسين,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q115,ما النص الحرفي المذكور في هذه الفقرة؟,بتوعه بانه مان كود ليرن لانجويج رانين,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q116,ماذا ورد في هذا الموضع من النص؟,راجل يقدر يتعلم لغه وهو بيجري بيرتون,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q117,ما الجملة المذكورة في هذا السياق؟,هيعرف يتكلم باكث من 25 لغه وده هيفتح,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q118,كيف صيغت العبارة هنا؟,وعيه ان العالم مليان بثقافات كتير غير,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q119,ما الذي قيل في هذا الجزء؟,ثقافه بريطانيا هو كان شايف البعض اكشلي,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q120,ما النص الحرفي المذكور في هذه الفقرة؟,اهم من ثقافه بريطانيا بنشوف مثلا لما حط,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q121,ماذا ورد في هذا الموضع من النص؟,في كتابه الصيد بالصقور في وادي السند بعد,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q122,ما الجملة المذكورة في هذا السياق؟,الالفاظ الهنديه اتهر لهجوم البريطانيين,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q123,كيف صيغت العبارة هنا؟,اللي طلبوا ان هو يلتزم بكتابتهم,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q124,ما الذي قيل في هذا الجزء؟,الانجليزيه وتها عزيز رد عليهم باستهطار,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q125,ما النص الحرفي المذكور في هذه الفقرة؟,وقال لهم اللغه السنديه وادبها هي لغه,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q126,ماذا ورد في هذا الموضع من النص؟,مكان بحجم ترع [ضحك] المشكله بقى ان,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q127,ما الجملة المذكورة في هذا السياق؟,بريطانيا بالرغم من كل هذه العنصره اللي,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q128,كيف صيغت العبارة هنا؟,كانت بتمارسها هتكون محتاجه لمستكشف,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q129,ما الذي قيل في هذا الجزء؟,بقدرات ريتشارد بيرتون بس المره دي التحدي,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q130,ما النص الحرفي المذكور في هذه الفقرة؟,هيكون اصعب بكتير تحدي سماه المستكشفين,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q131,ماذا ورد في هذا الموضع من النص؟,بهولي جريل اوف اكسلوريشن منابع النيل,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q132,ما الجملة المذكورة في هذا السياق؟,الابيض,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q133,كيف صيغت العبارة هنا؟,لالاف السنين علماء واباطره هيكونوا,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q134,ما الذي قيل في هذا الجزء؟,مشغولين بسؤال واحد يا ترى نهر النيل اطول,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q135,ما النص الحرفي المذكور في هذه الفقرة؟,نهر في العالم بيبدا منين النيل شريان,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q136,ماذا ورد في هذا الموضع من النص؟,الحياه لواحده من اعظم حضارات العالم,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q137,ما الجملة المذكورة في هذا السياق؟,القديم الحضاره المصريه القديمه الحضاره,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q138,كيف صيغت العبارة هنا؟,العظيمه اللي ضبطت التقويم بتاعها على,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q139,ما الذي قيل في هذا الجزء؟,حسابات فيضان النيل على حسب كلام العالمي,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q140,ما النص الحرفي المذكور في هذه الفقرة؟,الاكبر لو وصل ارتفاع النيل ل 12 ذراع فده,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q141,ماذا ورد في هذا الموضع من النص؟,بينذر باقتراب مجاعه ولو علي 17 دراع او,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q142,ما الجملة المذكورة في هذا السياق؟,اكث فده بينظر بفيضان مدمر فانت اظبطها,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q143,كيف صيغت العبارة هنا؟,على 15 كده يضبطها معاك حسابات النيل يا,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q144,ما الذي قيل في هذا الجزء؟,عزيزي حددت بدقه الموت والحياه احنا امتى,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q145,ما النص الحرفي المذكور في هذه الفقرة؟,هيبقى عندنا زرع ورخاء وامتى هنبقى,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q146,ماذا ورد في هذا الموضع من النص؟,محتاجين نخزن وعشان سؤال المنبع ده كان,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q147,ما الجملة المذكورة في هذا السياق؟,سؤال اساسي وملح لانك عزيزي الالاف السنين,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q148,كيف صيغت العبارة هنا؟,لما تبص على مصر من السماء هتشوف يا عزيزي,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q149,ما الذي قيل في هذا الجزء؟,النيل وكانه وادي من الحياه لونه اخضر,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q150,ما النص الحرفي المذكور في هذه الفقرة؟,حياه بتقطع الصحراء من جنوبها لشمالها لكن,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q151,ماذا ورد في هذا الموضع من النص؟,لو كملت نزول عشان تشوف المنبع ده فين,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q152,ما الجملة المذكورة في هذا السياق؟,فالصوره مش هتبقى بهذا الوضوح اطلاقا,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q153,كيف صيغت العبارة هنا؟,النيل باين بس مشبعه مش باين فتلاقي بقى,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q154,ما الذي قيل في هذا الجزء؟,تظهر بعض الاجابات على سؤال المنبع ده,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q155,ما النص الحرفي المذكور في هذه الفقرة؟,وطبعا بعضها كانت اجابات جدعه كده بلا,Easy
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q156,ماذا ورد في هذا الموضع من النص؟,مصادر هيردوت مثلا اللي قال ان مصر النيل,Medium
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q157,ما الجملة المذكورة في هذا السياق؟,هيقول ان النيل بينبع من كهف بلا قرار,Easy
